countyfips,date,mobility,yoy_change,year,month,yearmonth,day,Date
51510,2022-10-24 00:00:00,-448.2604945614857,-0.06123456636338076,2022,10,2022-10,24,2022-10-24
51610,2022-10-24 00:00:00,0.7956471900847379,-1.005067816497355,2022,10,2022-10,24,2022-10-24
51683,2022-10-24 00:00:00,-96.41665638660999,0.46085843010015126,2022,10,2022-10,24,2022-10-24
11001,2022-10-25 00:00:00,-258.0333290859013,0.1702191795278971,2022,10,2022-10,25,2022-10-25
24009,2022-10-25 00:00:00,441.3437177947076,32.94951675343904,2022,10,2022-10,25,2022-10-25
24017,2022-10-25 00:00:00,-270.91327335754636,1.1082745008369366,2022,10,2022-10,25,2022-10-25
24021,2022-10-25 00:00:00,22.03847982907898,-1.4321270554721368,2022,10,2022-10,25,2022-10-25
24031,2022-10-25 00:00:00,-16.265220878290194,-1.1344233130437207,2022,10,2022-10,25,2022-10-25
24033,2022-10-25 00:00:00,-198.2817307927692,-0.5559199758280645,2022,10,2022-10,25,2022-10-25
24037,2022-10-25 00:00:00,-604.2942806656387,-17.114514151083696,2022,10,2022-10,25,2022-10-25
51013,2022-10-25 00:00:00,-241.78121724768454,-0.6280288965420238,2022,10,2022-10,25,2022-10-25
51059,2022-10-25 00:00:00,73.03591108107435,-1.3461417586780775,2022,10,2022-10,25,2022-10-25
51061,2022-10-25 00:00:00,119.0597324574392,-0.7807371409623587,2022,10,2022-10,25,2022-10-25
51107,2022-10-25 00:00:00,-317.22800950816753,-0.2069299762295812,2022,10,2022-10,25,2022-10-25
51153,2022-10-25 00:00:00,-384.1988761864085,-0.15930224029232276,2022,10,2022-10,25,2022-10-25
51187,2022-10-25 00:00:00,-474.02228052739997,-7.629682245138461,2022,10,2022-10,25,2022-10-25
51510,2022-10-25 00:00:00,-460.25915206356945,0.1862349279988904,2022,10,2022-10,25,2022-10-25
51610,2022-10-25 00:00:00,-12.382755356130586,-0.9221210354960341,2022,10,2022-10,25,2022-10-25
51683,2022-10-25 00:00:00,-110.56864977903592,-1.3487970024575267,2022,10,2022-10,25,2022-10-25
11001,2022-10-26 00:00:00,-289.98848758652076,0.3487836631931198,2022,10,2022-10,26,2022-10-26
24009,2022-10-26 00:00:00,453.677778777646,-2.148551338677585,2022,10,2022-10,26,2022-10-26
24017,2022-10-26 00:00:00,-295.40496502126564,3.882726694566374,2022,10,2022-10,26,2022-10-26
24021,2022-10-26 00:00:00,47.284539981871,-1.4398561858778698,2022,10,2022-10,26,2022-10-26
24031,2022-10-26 00:00:00,24.650487174579887,-0.8523922923677851,2022,10,2022-10,26,2022-10-26
24033,2022-10-26 00:00:00,-139.2571785649712,-0.8088439552985982,2022,10,2022-10,26,2022-10-26
24037,2022-10-26 00:00:00,-595.8090987746552,10.798199975735747,2022,10,2022-10,26,2022-10-26
51013,2022-10-26 00:00:00,-248.83174539399928,-0.5934121807287593,2022,10,2022-10,26,2022-10-26
51059,2022-10-26 00:00:00,60.45914671234884,-1.3396581275974655,2022,10,2022-10,26,2022-10-26
51061,2022-10-26 00:00:00,130.15201223114917,-0.7953584713346711,2022,10,2022-10,26,2022-10-26
51107,2022-10-26 00:00:00,-306.3937976209597,-0.12458914965440093,2022,10,2022-10,26,2022-10-26
51153,2022-10-26 00:00:00,-401.98317082188544,0.1963784845889447,2022,10,2022-10,26,2022-10-26
51187,2022-10-26 00:00:00,-498.9105012853969,-1.9360422162953037,2022,10,2022-10,26,2022-10-26
51510,2022-10-26 00:00:00,-452.80984900364956,0.07300912086172873,2022,10,2022-10,26,2022-10-26
51610,2022-10-26 00:00:00,-32.121334564450976,-0.7814875199697212,2022,10,2022-10,26,2022-10-26
51683,2022-10-26 00:00:00,-115.579444944924,0.8793405682101465,2022,10,2022-10,26,2022-10-26
11001,2022-10-27 00:00:00,-277.7721820612971,2.3669355401369345,2022,10,2022-10,27,2022-10-27
24009,2022-10-27 00:00:00,440.6792659279556,-2.0479887418025102,2022,10,2022-10,27,2022-10-27
24017,2022-10-27 00:00:00,-255.98089785166667,2.3029793271182797,2022,10,2022-10,27,2022-10-27
24021,2022-10-27 00:00:00,6.957045744962407,-1.0909417744439531,2022,10,2022-10,27,2022-10-27
24031,2022-10-27 00:00:00,-3.672511952666382,-1.0283591656576554,2022,10,2022-10,27,2022-10-27
24033,2022-10-27 00:00:00,-139.39960902910244,-0.8158525640302478,2022,10,2022-10,27,2022-10-27
24037,2022-10-27 00:00:00,-559.1617732438185,-32.064542957989914,2022,10,2022-10,27,2022-10-27
51013,2022-10-27 00:00:00,-249.37769659037045,-0.6192706922284421,2022,10,2022-10,27,2022-10-27
51059,2022-10-27 00:00:00,86.14659008360141,-1.4181873305029193,2022,10,2022-10,27,2022-10-27
51061,2022-10-27 00:00:00,137.8824233348842,-0.8068873622760726,2022,10,2022-10,27,2022-10-27
51107,2022-10-27 00:00:00,-310.80175743851134,-0.14614901802606772,2022,10,2022-10,27,2022-10-27
51153,2022-10-27 00:00:00,-381.9983699100608,0.009242721030543688,2022,10,2022-10,27,2022-10-27
51187,2022-10-27 00:00:00,-489.16183287986917,-4.836563395136229,2022,10,2022-10,27,2022-10-27
51510,2022-10-27 00:00:00,-435.0172769896042,-0.03114192207215094,2022,10,2022-10,27,2022-10-27
51610,2022-10-27 00:00:00,-10.090541436165529,-0.9274061767182336,2022,10,2022-10,27,2022-10-27
51683,2022-10-27 00:00:00,-103.85194649679603,-1.2884776291577666,2022,10,2022-10,27,2022-10-27
11001,2022-10-28 00:00:00,-278.14812645474495,0.23896715570042293,2022,10,2022-10,28,2022-10-28
24009,2022-10-28 00:00:00,416.90639537999226,74.80116279636223,2022,10,2022-10,28,2022-10-28
24017,2022-10-28 00:00:00,-277.5054687750974,1.1850824312999797,2022,10,2022-10,28,2022-10-28
24021,2022-10-28 00:00:00,29.469461414634196,-1.300708789945247,2022,10,2022-10,28,2022-10-28
24031,2022-10-28 00:00:00,23.924766425784128,-0.8550014156013084,2022,10,2022-10,28,2022-10-28
24033,2022-10-28 00:00:00,-125.65003022954232,-0.8355366096471959,2022,10,2022-10,28,2022-10-28
24037,2022-10-28 00:00:00,-576.8513555750867,-17.966216340443726,2022,10,2022-10,28,2022-10-28
51013,2022-10-28 00:00:00,-262.80197642124074,-0.5996923436081634,2022,10,2022-10,28,2022-10-28
51059,2022-10-28 00:00:00,19.820816545052573,-1.121228235749557,2022,10,2022-10,28,2022-10-28
51061,2022-10-28 00:00:00,125.19662480865456,-0.817364515231722,2022,10,2022-10,28,2022-10-28
51107,2022-10-28 00:00:00,-289.9263601984692,-0.37515870646881644,2022,10,2022-10,28,2022-10-28
51153,2022-10-28 00:00:00,-398.6002955577009,-0.0034992611057477196,2022,10,2022-10,28,2022-10-28
51187,2022-10-28 00:00:00,-486.3931142161391,-1.8803495279930118,2022,10,2022-10,28,2022-10-28
51510,2022-10-28 00:00:00,-468.1454798006434,3.826242059800447,2022,10,2022-10,28,2022-10-28
51610,2022-10-28 00:00:00,15.564726174055323,-1.1058824909799683,2022,10,2022-10,28,2022-10-28
51683,2022-10-28 00:00:00,-119.65065152377566,-1.3810530303304958,2022,10,2022-10,28,2022-10-28
11001,2022-10-29 00:00:00,-281.54774481498595,0.2457864814822388,2022,10,2022-10,29,2022-10-29
24009,2022-10-29 00:00:00,385.70799771650786,inf,2022,10,2022-10,29,2022-10-29
24017,2022-10-29 00:00:00,-258.3473614456943,3.378768838062615,2022,10,2022-10,29,2022-10-29
24021,2022-10-29 00:00:00,1.9518119668790845,-1.0161306774122238,2022,10,2022-10,29,2022-10-29
24031,2022-10-29 00:00:00,5.024301014300199,-0.9282242712242829,2022,10,2022-10,29,2022-10-29
24033,2022-10-29 00:00:00,-143.51916883632816,-0.8139738576327568,2022,10,2022-10,29,2022-10-29
24037,2022-10-29 00:00:00,-576.2830230560002,-15.055683489170736,2022,10,2022-10,29,2022-10-29
51013,2022-10-29 00:00:00,-260.6107389174318,0.13803816121149248,2022,10,2022-10,29,2022-10-29
51059,2022-10-29 00:00:00,106.13551974926291,-1.4594611244556837,2022,10,2022-10,29,2022-10-29
51061,2022-10-29 00:00:00,86.3247681285623,-0.8577845665097821,2022,10,2022-10,29,2022-10-29
51107,2022-10-29 00:00:00,-267.08287869652844,-1.6240254175152533,2022,10,2022-10,29,2022-10-29
51153,2022-10-29 00:00:00,-392.44804112574263,3.7859517210456417,2022,10,2022-10,29,2022-10-29
51187,2022-10-29 00:00:00,-440.1562420548794,-1.7988316552720134,2022,10,2022-10,29,2022-10-29
51510,2022-10-29 00:00:00,-449.59010775920467,0.033540477607367114,2022,10,2022-10,29,2022-10-29
51610,2022-10-29 00:00:00,-31.258076383636734,-0.7996277154895082,2022,10,2022-10,29,2022-10-29
51683,2022-10-29 00:00:00,-118.45395714986583,-1.4370994728777338,2022,10,2022-10,29,2022-10-29
11001,2022-10-30 00:00:00,-267.177676156934,0.2722746483663525,2022,10,2022-10,30,2022-10-30
24009,2022-10-30 00:00:00,374.5030132256609,-1.9350886722238725,2022,10,2022-10,30,2022-10-30
24017,2022-10-30 00:00:00,-278.6717556788168,-0.421242459649394,2022,10,2022-10,30,2022-10-30
24021,2022-10-30 00:00:00,12.961396001004353,-1.259227920020087,2022,10,2022-10,30,2022-10-30
24031,2022-10-30 00:00:00,5.872479551170054,-1.1021300791507835,2022,10,2022-10,30,2022-10-30
24033,2022-10-30 00:00:00,-198.45191834372332,-0.2783566605682788,2022,10,2022-10,30,2022-10-30
24037,2022-10-30 00:00:00,-555.4190469823944,1.3584672907957303,2022,10,2022-10,30,2022-10-30
51013,2022-10-30 00:00:00,-222.4998843007885,-0.639676300727468,2022,10,2022-10,30,2022-10-30
51059,2022-10-30 00:00:00,61.882932930220846,-1.3661712007705376,2022,10,2022-10,30,2022-10-30
51061,2022-10-30 00:00:00,94.09101520958131,-0.8670091657815105,2022,10,2022-10,30,2022-10-30
51107,2022-10-30 00:00:00,-284.5488046662357,-0.38608672132419486,2022,10,2022-10,30,2022-10-30
51153,2022-10-30 00:00:00,-377.99638172653766,-0.377271199791536,2022,10,2022-10,30,2022-10-30
51187,2022-10-30 00:00:00,-508.65261601067226,-5.085563180808612,2022,10,2022-10,30,2022-10-30
51510,2022-10-30 00:00:00,-446.6666140516932,0.18322281867998202,2022,10,2022-10,30,2022-10-30
51610,2022-10-30 00:00:00,-16.28617924731996,-0.8884508270731509,2022,10,2022-10,30,2022-10-30
51683,2022-10-30 00:00:00,-129.5217568679048,-1.4761829296614146,2022,10,2022-10,30,2022-10-30
11001,2022-10-31 00:00:00,-265.95505440294255,0.2604504948006756,2022,10,2022-10,31,2022-10-31
24009,2022-10-31 00:00:00,395.85693723107636,-1.9690500299414353,2022,10,2022-10,31,2022-10-31
24017,2022-10-31 00:00:00,-289.93740371885093,3.026908384984041,2022,10,2022-10,31,2022-10-31
24021,2022-10-31 00:00:00,-21.405590329298178,-0.6108074485582149,2022,10,2022-10,31,2022-10-31
24031,2022-10-31 00:00:00,-14.778358860606104,-1.2173288067736192,2022,10,2022-10,31,2022-10-31
24033,2022-10-31 00:00:00,-172.55053044289366,-0.7401347433088952,2022,10,2022-10,31,2022-10-31
24037,2022-10-31 00:00:00,-565.953470520037,1.0845431695028984,2022,10,2022-10,31,2022-10-31
51013,2022-10-31 00:00:00,-244.32129853781208,2.5929602726148837,2022,10,2022-10,31,2022-10-31
51059,2022-10-31 00:00:00,87.57633395996994,-2.379154865511338,2022,10,2022-10,31,2022-10-31
51061,2022-10-31 00:00:00,134.56596406377702,-0.7905588107956778,2022,10,2022-10,31,2022-10-31
51107,2022-10-31 00:00:00,-295.32213752101313,-5.922035625350219,2022,10,2022-10,31,2022-10-31
51153,2022-10-31 00:00:00,-403.8270706697644,0.25412133748374033,2022,10,2022-10,31,2022-10-31
51187,2022-10-31 00:00:00,-478.35049433791096,-4.530261950833291,2022,10,2022-10,31,2022-10-31
51510,2022-10-31 00:00:00,-458.0904781454522,0.0740691164019982,2022,10,2022-10,31,2022-10-31
51610,2022-10-31 00:00:00,1.93124117628048,-1.0119952868091955,2022,10,2022-10,31,2022-10-31
51683,2022-10-31 00:00:00,-112.45017411085963,-1.4030472190353391,2022,10,2022-10,31,2022-10-31
11001,2022-11-01 00:00:00,-255.61090704205208,0.2114260997253652,2022,11,2022-11,01,2022-11-01
24009,2022-11-01 00:00:00,384.230064201759,-2.0673057338937753,2022,11,2022-11,01,2022-11-01
24017,2022-11-01 00:00:00,-275.80382285020846,-0.25659346940644623,2022,11,2022-11,01,2022-11-01
24021,2022-11-01 00:00:00,27.622486462232125,-0.5782826494315706,2022,11,2022-11,01,2022-11-01
24031,2022-11-01 00:00:00,-16.645220623094858,-1.2295892499737222,2022,11,2022-11,01,2022-11-01
24033,2022-11-01 00:00:00,-196.06493651114005,-0.7141910546484839,2022,11,2022-11,01,2022-11-01
24037,2022-11-01 00:00:00,-576.6891944534441,-4.593079093167876,2022,11,2022-11,01,2022-11-01
51013,2022-11-01 00:00:00,-251.81765984249319,0.10689081249447563,2022,11,2022-11,01,2022-11-01
51059,2022-11-01 00:00:00,81.0518993318866,-1.374373668969453,2022,11,2022-11,01,2022-11-01
51061,2022-11-01 00:00:00,107.06774698487561,-0.8405543604097161,2022,11,2022-11,01,2022-11-01
51107,2022-11-01 00:00:00,-308.13493294658696,-23.009638067613356,2022,11,2022-11,01,2022-11-01
51153,2022-11-01 00:00:00,-388.7090868865813,0.35912268142161285,2022,11,2022-11,01,2022-11-01
51187,2022-11-01 00:00:00,-449.10358546843963,-4.034483685597565,2022,11,2022-11,01,2022-11-01
51510,2022-11-01 00:00:00,-470.0891356475359,0.12596200155098414,2022,11,2022-11,01,2022-11-01
51610,2022-11-01 00:00:00,-11.247161369934851,-0.932246015843766,2022,11,2022-11,01,2022-11-01
51683,2022-11-01 00:00:00,-126.60216750328556,-1.6361917964989225,2022,11,2022-11,01,2022-11-01
11001,2022-11-02 00:00:00,-287.56606554087534,0.3693622168613111,2022,11,2022-11,02,2022-11-02
24009,2022-11-02 00:00:00,396.5641251846571,-2.080556199413235,2022,11,2022-11,02,2022-11-02
24017,2022-11-02 00:00:00,-300.2955145139273,-0.3032586670210504,2022,11,2022-11,02,2022-11-02
24021,2022-11-02 00:00:00,52.868546615024144,-2.37320900298764,2022,11,2022-11,02,2022-11-02
24031,2022-11-02 00:00:00,24.270487429775223,-7.934424979935778,2022,11,2022-11,02,2022-11-02
24033,2022-11-02 00:00:00,-137.04038428334206,-0.8080666886787926,2022,11,2022-11,02,2022-11-02
24037,2022-11-02 00:00:00,-568.2040125624605,1.2066175245144097,2022,11,2022-11,02,2022-11-02
51013,2022-11-02 00:00:00,-258.86818801328087,0.1255138609273081,2022,11,2022-11,02,2022-11-02
51059,2022-11-02 00:00:00,68.47513496316108,-1.3133873453691582,2022,11,2022-11,02,2022-11-02
51061,2022-11-02 00:00:00,118.16002675858557,-0.7957475769082358,2022,11,2022-11,02,2022-11-02
51107,2022-11-02 00:00:00,-297.3007210592471,-0.31655006653046647,2022,11,2022-11,02,2022-11-02
51153,2022-11-02 00:00:00,-406.49338152205826,0.29045517943510557,2022,11,2022-11,02,2022-11-02
51187,2022-11-02 00:00:00,-473.99180622643644,-1.8381817970405596,2022,11,2022-11,02,2022-11-02
51510,2022-11-02 00:00:00,-462.63983258761607,0.03614744140563508,2022,11,2022-11,02,2022-11-02
51610,2022-11-02 00:00:00,-30.98574057825524,-0.8249393187669196,2022,11,2022-11,02,2022-11-02
51683,2022-11-02 00:00:00,-131.61296266917364,-1.6697860695632247,2022,11,2022-11,02,2022-11-02
11001,2022-11-03 00:00:00,-275.3497600139774,0.3665000496971582,2022,11,2022-11,03,2022-11-03
24009,2022-11-03 00:00:00,383.5656123349297,-2.284976925745158,2022,11,2022-11,03,2022-11-03
24017,2022-11-03 00:00:00,-260.87144734432775,-0.311684835503093,2022,11,2022-11,03,2022-11-03
24021,2022-11-03 00:00:00,12.541052378115552,-0.8221127322253113,2022,11,2022-11,03,2022-11-03
24031,2022-11-03 00:00:00,-4.052511697471049,-1.14736406172622,2022,11,2022-11,03,2022-11-03
24033,2022-11-03 00:00:00,-137.1828147474733,-0.7998791907403745,2022,11,2022-11,03,2022-11-03
24037,2022-11-03 00:00:00,-531.5566870316239,1.3998044561247132,2022,11,2022-11,03,2022-11-03
51013,2022-11-03 00:00:00,-259.4141392328687,0.46148810835418996,2022,11,2022-11,03,2022-11-03
51059,2022-11-03 00:00:00,94.16257833441367,-2.459884935417266,2022,11,2022-11,03,2022-11-03
51061,2022-11-03 00:00:00,125.89043786232062,-0.7553149895776081,2022,11,2022-11,03,2022-11-03
51107,2022-11-03 00:00:00,-301.7086808766771,-0.21837129306560343,2022,11,2022-11,03,2022-11-03
51153,2022-11-03 00:00:00,-386.5085806102336,95.6271451525584,2022,11,2022-11,03,2022-11-03
51187,2022-11-03 00:00:00,-464.2431378209088,-1.937864924890725,2022,11,2022-11,03,2022-11-03
51510,2022-11-03 00:00:00,-444.84726057357074,0.009868922981999484,2022,11,2022-11,03,2022-11-03
51610,2022-11-03 00:00:00,-8.954947449969794,-0.9505251522101117,2022,11,2022-11,03,2022-11-03
51683,2022-11-03 00:00:00,-119.88546422104568,-1.8563247444360407,2022,11,2022-11,03,2022-11-03
11001,2022-11-04 00:00:00,-275.7257044058645,0.36160841681908407,2022,11,2022-11,04,2022-11-04
24009,2022-11-04 00:00:00,359.7927417869321,-2.2965504208538094,2022,11,2022-11,04,2022-11-04
24017,2022-11-04 00:00:00,-282.3960182677581,-0.2768347803642558,2022,11,2022-11,04,2022-11-04
24021,2022-11-04 00:00:00,35.05346804778737,4.842244674631228,2022,11,2022-11,04,2022-11-04
24031,2022-11-04 00:00:00,23.544766680979457,0.0951054270223004,2022,11,2022-11,04,2022-11-04
24033,2022-11-04 00:00:00,-123.43323594791318,-0.6282131447352013,2022,11,2022-11,04,2022-11-04
24037,2022-11-04 00:00:00,-549.2462693628918,1.6533636201105884,2022,11,2022-11,04,2022-11-04
51013,2022-11-04 00:00:00,-272.838419085764,0.21802865663287485,2022,11,2022-11,04,2022-11-04
51059,2022-11-04 00:00:00,27.836804795864833,-1.1361212948453048,2022,11,2022-11,04,2022-11-04
51061,2022-11-04 00:00:00,113.20463933609089,-0.7797575110192785,2022,11,2022-11,04,2022-11-04
51107,2022-11-04 00:00:00,-280.83328363652276,-0.21335214667640678,2022,11,2022-11,04,2022-11-04
51153,2022-11-04 00:00:00,-403.11050625787374,0.2252598974403457,2022,11,2022-11,04,2022-11-04
51187,2022-11-04 00:00:00,-461.47441915717854,-1.881517515104448,2022,11,2022-11,04,2022-11-04
51510,2022-11-04 00:00:00,-477.9754633846099,4.690184087912023,2022,11,2022-11,04,2022-11-04
51610,2022-11-04 00:00:00,16.700320160251067,-1.0948881827286991,2022,11,2022-11,04,2022-11-04
51683,2022-11-04 00:00:00,-135.68416924802537,-1.8669914967924943,2022,11,2022-11,04,2022-11-04
11001,2022-11-05 00:00:00,-279.12532276465066,0.34194866713774363,2022,11,2022-11,05,2022-11-05
24009,2022-11-05 00:00:00,328.5943441234167,-2.8005169541009134,2022,11,2022-11,05,2022-11-05
24017,2022-11-05 00:00:00,-263.23791093835456,-0.6678385981850415,2022,11,2022-11,05,2022-11-05
24021,2022-11-05 00:00:00,7.535818600032258,-1.021287623163933,2022,11,2022-11,05,2022-11-05
24031,2022-11-05 00:00:00,4.644301269495532,-0.9317014519191833,2022,11,2022-11,05,2022-11-05
24033,2022-11-05 00:00:00,-141.30237455469904,-0.5549531510088219,2022,11,2022-11,05,2022-11-05
24037,2022-11-05 00:00:00,-548.6779368438054,4.899762761761348,2022,11,2022-11,05,2022-11-05
51013,2022-11-05 00:00:00,-270.64718160284934,2.8663883086121333,2022,11,2022-11,05,2022-11-05
51059,2022-11-05 00:00:00,114.15150800007518,-1.7112243489101258,2022,11,2022-11,05,2022-11-05
51061,2022-11-05 00:00:00,74.33278265599873,-0.8948616935558716,2022,11,2022-11,05,2022-11-05
51107,2022-11-05 00:00:00,-257.9898021344786,0.24632754654337496,2022,11,2022-11,05,2022-11-05
51153,2022-11-05 00:00:00,-396.95825182591545,0.048766847624611476,2022,11,2022-11,05,2022-11-05
51187,2022-11-05 00:00:00,-415.23754699591893,-3.9345409681690384,2022,11,2022-11,05,2022-11-05
51510,2022-11-05 00:00:00,-459.4200913431712,0.13717844391874046,2022,11,2022-11,05,2022-11-05
51610,2022-11-05 00:00:00,-30.122482397440997,0.8826551498400623,2022,11,2022-11,05,2022-11-05
51683,2022-11-05 00:00:00,-134.48747487411555,-1.7981452514784304,2022,11,2022-11,05,2022-11-05
11001,2022-11-06 00:00:00,-264.7552541052426,3.169374080397522,2022,11,2022-11,06,2022-11-06
24009,2022-11-06 00:00:00,317.3893596325415,-2.2644994407670977,2022,11,2022-11,06,2022-11-06
24017,2022-11-06 00:00:00,-283.56230517147674,-0.2812108867643175,2022,11,2022-11,06,2022-11-06
24021,2022-11-06 00:00:00,18.545402634157497,0.059737293380428325,2022,11,2022-11,06,2022-11-06
24031,2022-11-06 00:00:00,5.492479806365386,-0.9496102770058221,2022,11,2022-11,06,2022-11-06
24033,2022-11-06 00:00:00,-196.23512406209417,-0.4328464622482827,2022,11,2022-11,06,2022-11-06
24037,2022-11-06 00:00:00,-527.8139607701999,2.8953059835439103,2022,11,2022-11,06,2022-11-06
51013,2022-11-06 00:00:00,-232.53632700602782,0.047460932459584715,2022,11,2022-11,06,2022-11-06
51059,2022-11-06 00:00:00,69.89892118103309,-1.432810657467697,2022,11,2022-11,06,2022-11-06
51061,2022-11-06 00:00:00,82.09902973701774,-0.8862106309951244,2022,11,2022-11,06,2022-11-06
51107,2022-11-06 00:00:00,-275.45572810409067,0.2435924519372039,2022,11,2022-11,06,2022-11-06
51153,2022-11-06 00:00:00,-382.5065924267105,-0.2658222794113042,2022,11,2022-11,06,2022-11-06
51187,2022-11-06 00:00:00,-483.73392095171187,-8.617857022861603,2022,11,2022-11,06,2022-11-06
51510,2022-11-06 00:00:00,-456.4965976356597,0.12299286011232402,2022,11,2022-11,06,2022-11-06
51610,2022-11-06 00:00:00,-15.150585261124226,-0.9185452405315901,2022,11,2022-11,06,2022-11-06
51683,2022-11-06 00:00:00,-145.55527459215443,-1.827018605637241,2022,11,2022-11,06,2022-11-06
11001,2022-11-07 00:00:00,-263.532632349987,0.21443609377874195,2022,11,2022-11,07,2022-11-07
24009,2022-11-07 00:00:00,338.743283637931,-2.59784567753741,2022,11,2022-11,07,2022-11-07
24017,2022-11-07 00:00:00,-294.8279532115105,-0.3611528641137368,2022,11,2022-11,07,2022-11-07
24021,2022-11-07 00:00:00,-15.821583696145034,2.9553959240362584,2022,11,2022-11,07,2022-11-07
24031,2022-11-07 00:00:00,-15.15835860541077,-1.2943370602992381,2022,11,2022-11,07,2022-11-07
24033,2022-11-07 00:00:00,-170.3337361612645,-0.5451702639218572,2022,11,2022-11,07,2022-11-07
24037,2022-11-07 00:00:00,-538.3483843078423,1.594450044857071,2022,11,2022-11,07,2022-11-07
51013,2022-11-07 00:00:00,-254.35774126185572,0.1304788500526921,2022,11,2022-11,07,2022-11-07
51059,2022-11-07 00:00:00,95.59232221078219,-2.7223841839780576,2022,11,2022-11,07,2022-11-07
51061,2022-11-07 00:00:00,122.57397859121345,-0.8301122957848739,2022,11,2022-11,07,2022-11-07
51107,2022-11-07 00:00:00,-286.22906095878045,0.1449162438351217,2022,11,2022-11,07,2022-11-07
51153,2022-11-07 00:00:00,-408.3372813699372,-0.3784820679300803,2022,11,2022-11,07,2022-11-07
51187,2022-11-07 00:00:00,-453.4317992789506,-4.170851743209445,2022,11,2022-11,07,2022-11-07
51510,2022-11-07 00:00:00,-467.9204617294187,0.10750405143057695,2022,11,2022-11,07,2022-11-07
51610,2022-11-07 00:00:00,3.0668351624762167,-1.0145347638032047,2022,11,2022-11,07,2022-11-07
51683,2022-11-07 00:00:00,-128.48369183510925,-1.8030230739694328,2022,11,2022-11,07,2022-11-07
11001,2022-11-08 00:00:00,-253.18848498791814,0.1430631376429714,2022,11,2022-11,08,2022-11-08
24009,2022-11-08 00:00:00,327.1164106085897,4.789670984222827,2022,11,2022-11,08,2022-11-08
24017,2022-11-08 00:00:00,-280.6943723428678,-0.4698878709294282,2022,11,2022-11,08,2022-11-08
24021,2022-11-08 00:00:00,33.20649309538527,-0.5323029141495033,2022,11,2022-11,08,2022-11-08
24031,2022-11-08 00:00:00,-17.02522036789953,-1.6190989224690737,2022,11,2022-11,08,2022-11-08
24033,2022-11-08 00:00:00,-193.8481422295109,-0.7145093634322373,2022,11,2022-11,08,2022-11-08
24037,2022-11-08 00:00:00,-549.0841082412494,0.8302803608041647,2022,11,2022-11,08,2022-11-08
51013,2022-11-08 00:00:00,-261.85410258437594,0.13849609819293884,2022,11,2022-11,08,2022-11-08
51059,2022-11-08 00:00:00,89.06788758269884,-1.5239287504864638,2022,11,2022-11,08,2022-11-08
51061,2022-11-08 00:00:00,95.07576151231194,-0.5793107897685312,2022,11,2022-11,08,2022-11-08
51107,2022-11-08 00:00:00,-299.0418563842734,-0.02750615809992396,2022,11,2022-11,08,2022-11-08
51153,2022-11-08 00:00:00,-393.2192975867541,0.25029983334421035,2022,11,2022-11,08,2022-11-08
51187,2022-11-08 00:00:00,-424.18489040947924,-4.301049730813068,2022,11,2022-11,08,2022-11-08
51510,2022-11-08 00:00:00,-479.91911923150235,0.007175486320046831,2022,11,2022-11,08,2022-11-08
51610,2022-11-08 00:00:00,-10.111567383739107,-0.9590624802277768,2022,11,2022-11,08,2022-11-08
51683,2022-11-08 00:00:00,-142.6356852275352,-1.9292227050653759,2022,11,2022-11,08,2022-11-08
11001,2022-11-09 00:00:00,-285.14364348564294,0.2616975375470927,2022,11,2022-11,09,2022-11-09
24009,2022-11-09 00:00:00,339.450471591466,-2.3417014687409723,2022,11,2022-11,09,2022-11-09
24017,2022-11-09 00:00:00,-305.18606400658626,-0.44612329581381804,2022,11,2022-11,09,2022-11-09
24021,2022-11-09 00:00:00,58.452553248177296,-2.3284671192767568,2022,11,2022-11,09,2022-11-09
24031,2022-11-09 00:00:00,23.890487684970555,0.1945243842485278,2022,11,2022-11,09,2022-11-09
24033,2022-11-09 00:00:00,-134.82359000171292,-0.8014380117795097,2022,11,2022-11,09,2022-11-09
24037,2022-11-09 00:00:00,-540.598926350266,0.8902060361897413,2022,11,2022-11,09,2022-11-09
51013,2022-11-09 00:00:00,-268.9046307720869,0.16915056857429067,2022,11,2022-11,09,2022-11-09
51059,2022-11-09 00:00:00,76.49112321397332,-1.449947783611608,2022,11,2022-11,09,2022-11-09
51061,2022-11-09 00:00:00,106.16804128602199,-0.8528509476285211,2022,11,2022-11,09,2022-11-09
51107,2022-11-09 00:00:00,-288.20764449685896,-6.764152889937179,2022,11,2022-11,09,2022-11-09
51153,2022-11-09 00:00:00,-411.0035922222311,0.3387739160333261,2022,11,2022-11,09,2022-11-09
51187,2022-11-09 00:00:00,-449.0731111674761,-8.742639847715104,2022,11,2022-11,09,2022-11-09
51510,2022-11-09 00:00:00,-472.46981617158247,0.003120628814400117,2022,11,2022-11,09,2022-11-09
51610,2022-11-09 00:00:00,-29.850146592059502,-0.8898518575938764,2022,11,2022-11,09,2022-11-09
51683,2022-11-09 00:00:00,-147.6464803934233,-2.066039569627605,2022,11,2022-11,09,2022-11-09
11001,2022-11-10 00:00:00,-272.9273379577211,0.18922587345412234,2022,11,2022-11,10,2022-11-10
24009,2022-11-10 00:00:00,326.4519587417183,-2.151506027307648,2022,11,2022-11,10,2022-11-10
24017,2022-11-10 00:00:00,-265.76199683698655,3.5044406243557047,2022,11,2022-11,10,2022-11-10
24021,2022-11-10 00:00:00,18.125059011268725,-1.5410465376498128,2022,11,2022-11,10,2022-11-10
