index,zips,date,median_listing_price,active_listing_count,year,month,yearmonth,netinflow,countyfips,countyname,cityid,cityname,czname,statename,statefips,stateabbrev,county_pop2019,ZIP,USPS_ZIP_PREF_CITY,RES_RATIO_x,BUS_RATIO_x,OTH_RATIO,TOT_RATIO_x,TOT_RATIO_y,RES_RATIO_y,BUS_RATIO_y,nearest_city,distance
384934,20601,2020-12-01,358750.0,18.0,2020,12,202012,40.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384935,20601,2021-01-01,375000.0,19.0,2021,01,202101,-52.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384936,20601,2021-02-01,365000.0,12.0,2021,02,202102,6.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384937,20601,2021-03-01,389950.0,17.0,2021,03,202103,-16.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384938,20601,2021-04-01,389950.0,24.0,2021,04,202104,-3.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384939,20601,2021-05-01,392000.0,23.0,2021,05,202105,-13.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384940,20601,2021-06-01,390000.0,20.0,2021,06,202106,30.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384941,20601,2021-07-01,387000.0,28.0,2021,07,202107,4.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384942,20601,2021-08-01,394200.0,47.0,2021,08,202108,-21.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384943,20601,2021-09-01,392495.0,39.0,2021,09,202109,32.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384944,20601,2021-10-01,419900.0,34.0,2021,10,202110,-13.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384945,20601,2021-11-01,419950.0,24.0,2021,11,202111,-10.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384946,20601,2021-12-01,417450.0,23.0,2021,12,202112,24.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384947,20601,2022-01-01,417000.0,17.0,2022,01,202201,-11.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384948,20601,2022-02-01,447500.0,14.0,2022,02,202202,13.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384949,20601,2022-03-01,422500.0,13.0,2022,03,202203,-31.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384950,20601,2022-04-01,420000.0,20.0,2022,04,202204,-9.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384951,20602,2016-07-01,249000.0,108.0,2016,07,201607,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384952,20602,2016-08-01,239900.0,96.0,2016,08,201608,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384953,20602,2016-09-01,245950.0,91.0,2016,09,201609,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384954,20602,2016-10-01,249999.0,90.0,2016,10,201610,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384955,20602,2016-11-01,249999.0,90.0,2016,11,201611,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384956,20602,2016-12-01,255000.0,82.0,2016,12,201612,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384957,20602,2017-01-01,252500.0,65.0,2017,01,201701,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384958,20602,2017-02-01,261200.0,65.0,2017,02,201702,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384959,20602,2017-03-01,262500.0,55.0,2017,03,201703,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384960,20602,2017-04-01,280000.0,55.0,2017,04,201704,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384961,20602,2017-05-01,260000.0,64.0,2017,05,201705,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384962,20602,2017-06-01,274950.0,66.0,2017,06,201706,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384963,20602,2017-07-01,284950.0,75.0,2017,07,201707,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384964,20602,2017-08-01,275000.0,81.0,2017,08,201708,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384965,20602,2017-09-01,279900.0,87.0,2017,09,201709,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384966,20602,2017-10-01,279950.0,95.0,2017,10,201710,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384967,20602,2017-11-01,274950.0,106.0,2017,11,201711,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384968,20602,2017-12-01,265000.0,95.0,2017,12,201712,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384969,20602,2018-01-01,262500.0,85.0,2018,01,201801,-1.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384970,20602,2018-02-01,259950.0,81.0,2018,02,201802,-48.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384971,20602,2018-03-01,269950.0,74.0,2018,03,201803,-39.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384972,20602,2018-04-01,266500.0,76.0,2018,04,201804,-29.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384973,20602,2018-05-01,278700.0,75.0,2018,05,201805,54.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384974,20602,2018-06-01,289900.0,78.0,2018,06,201806,-61.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384975,20602,2018-07-01,289900.0,81.0,2018,07,201807,-13.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384976,20602,2018-08-01,282450.0,76.0,2018,08,201808,-7.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384977,20602,2018-09-01,289500.0,80.0,2018,09,201809,-22.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384978,20602,2018-10-01,284950.0,87.0,2018,10,201810,28.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384979,20602,2018-11-01,284900.0,80.0,2018,11,201811,-5.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384980,20602,2018-12-01,278900.0,75.0,2018,12,201812,6.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384981,20602,2019-01-01,276900.0,58.0,2019,01,201901,-20.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384982,20602,2019-02-01,282450.0,59.0,2019,02,201902,-59.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384983,20602,2019-03-01,290000.0,58.0,2019,03,201903,-38.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384984,20602,2019-04-01,289950.0,54.0,2019,04,201904,-41.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384985,20602,2019-05-01,299000.0,52.0,2019,05,201905,12.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384986,20602,2019-06-01,299999.0,59.0,2019,06,201906,-48.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384987,20602,2019-07-01,304950.0,71.0,2019,07,201907,-38.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384988,20602,2019-08-01,302796.0,66.0,2019,08,201908,-25.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384989,20602,2019-09-01,300346.0,62.0,2019,09,201909,-12.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384990,20602,2019-10-01,299450.0,69.0,2019,10,201910,-58.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384991,20602,2019-11-01,294900.0,74.0,2019,11,201911,10.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384992,20602,2019-12-01,292000.0,65.0,2019,12,201912,-43.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384993,20602,2020-01-01,279900.0,59.0,2020,01,202001,-5.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384994,20602,2020-02-01,280000.0,50.0,2020,02,202002,12.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384995,20602,2020-03-01,299995.0,35.0,2020,03,202003,-7.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384996,20602,2020-04-01,294950.0,31.0,2020,04,202004,26.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384997,20602,2020-05-01,294900.0,28.0,2020,05,202005,13.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384998,20602,2020-06-01,309950.0,22.0,2020,06,202006,-33.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
384999,20602,2020-07-01,294950.0,17.0,2020,07,202007,-56.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385000,20602,2020-08-01,309000.0,23.0,2020,08,202008,-46.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385001,20602,2020-09-01,302500.0,17.0,2020,09,202009,-42.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385002,20602,2020-10-01,320000.0,13.0,2020,10,202010,-42.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385003,20602,2020-11-01,304000.0,10.0,2020,11,202011,-10.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385004,20602,2020-12-01,292500.0,12.0,2020,12,202012,-55.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385005,20602,2021-01-01,299999.0,11.0,2021,01,202101,-37.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385006,20602,2021-02-01,312701.0,13.0,2021,02,202102,-19.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385007,20602,2021-03-01,325500.0,16.0,2021,03,202103,-41.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385008,20602,2021-04-01,323500.0,15.0,2021,04,202104,-27.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385009,20602,2021-05-01,339900.0,19.0,2021,05,202105,-40.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385010,20602,2021-06-01,347250.0,18.0,2021,06,202106,-80.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385011,20602,2021-07-01,336500.0,34.0,2021,07,202107,-18.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385012,20602,2021-08-01,349495.0,34.0,2021,08,202108,-53.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385013,20602,2021-09-01,347750.0,30.0,2021,09,202109,11.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385014,20602,2021-10-01,345000.0,42.0,2021,10,202110,-54.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385015,20602,2021-11-01,330000.0,35.0,2021,11,202111,-49.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385016,20602,2021-12-01,332500.0,24.0,2021,12,202112,-12.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385017,20602,2022-01-01,340000.0,19.0,2022,01,202201,-7.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385018,20602,2022-02-01,359950.0,14.0,2022,02,202202,-15.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385019,20602,2022-03-01,347500.0,14.0,2022,03,202203,-43.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385020,20602,2022-04-01,339900.0,13.0,2022,04,202204,-2.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20602.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,38.43186037190939
385021,20603,2016-07-01,345000.0,125.0,2016,07,201607,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385022,20603,2016-08-01,350000.0,132.0,2016,08,201608,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385023,20603,2016-09-01,355000.0,114.0,2016,09,201609,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385024,20603,2016-10-01,339900.0,114.0,2016,10,201610,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385025,20603,2016-11-01,343500.0,98.0,2016,11,201611,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385026,20603,2016-12-01,339990.0,84.0,2016,12,201612,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385027,20603,2017-01-01,339990.0,78.0,2017,01,201701,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385028,20603,2017-02-01,337450.0,77.0,2017,02,201702,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385029,20603,2017-03-01,349500.0,73.0,2017,03,201703,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385030,20603,2017-04-01,344990.0,77.0,2017,04,201704,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385031,20603,2017-05-01,377500.0,80.0,2017,05,201705,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385032,20603,2017-06-01,382500.0,78.0,2017,06,201706,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385033,20603,2017-07-01,375000.0,88.0,2017,07,201707,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385034,20603,2017-08-01,356250.0,93.0,2017,08,201708,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385035,20603,2017-09-01,365000.0,99.0,2017,09,201709,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
385036,20603,2017-10-01,369995.0,96.0,2017,10,201710,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20603.0,WALDORF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,31.55369435782772
