countyfips,date,commercial,new_case_count
51510,2020-07-20,-74.5,15.0
51510,2020-07-21,-195.5,17.0
51510,2020-07-22,-208.0,19.0
51510,2020-07-23,-206.5,19.0
51510,2020-07-24,-206.0,20.0
51510,2020-07-25,-204.0,21.0
51510,2020-07-26,-201.5,21.0
51510,2020-07-27,-195.0,25.0
51510,2020-07-28,-19.5,24.0
51510,2020-07-29,-182.5,20.0
51510,2020-07-30,-183.5,20.0
51510,2020-07-31,-187.5,19.0
51510,2020-08-01,-75.5,18.0
51510,2020-08-02,-74.0,18.0
51510,2020-08-03,-193.0,16.0
51510,2020-08-04,-196.5,17.0
51510,2020-08-05,-195.0,16.0
51510,2020-08-06,-198.5,15.0
51510,2020-08-07,-19.5,17.0
51510,2020-08-08,-78.5,20.0
51510,2020-08-09,-80.0,21.0
51510,2020-08-10,-191.0,19.0
51510,2020-08-11,-184.0,18.0
51510,2020-08-12,-190.5,20.0
51510,2020-08-13,-135.0,19.0
51510,2020-08-14,-19.5,19.0
51510,2020-08-15,-197.0,19.0
51510,2020-08-16,-139.5,20.0
51510,2020-08-17,-140.0,22.0
51510,2020-08-18,-140.0,22.0
51510,2020-08-19,-195.0,22.0
51510,2020-08-20,-187.5,24.0
51510,2020-08-21,-183.5,22.0
51510,2020-08-22,-180.0,22.0
51510,2020-08-23,-178.5,22.0
51510,2020-08-24,-179.0,20.0
51510,2020-08-25,-182.0,23.0
51510,2020-08-26,-179.0,23.0
51510,2020-08-27,-177.0,21.0
51510,2020-08-28,-127.0,21.0
51510,2020-08-29,-185.5,17.0
51510,2020-08-30,-180.5,16.0
51510,2020-08-31,-186.0,15.0
51510,2020-09-01,-178.5,12.0
51510,2020-09-02,-180.0,13.0
51510,2020-09-03,-183.0,15.0
51510,2020-09-04,-170.0,15.0
51510,2020-09-05,-164.0,17.0
51510,2020-09-06,-118.5,19.0
51510,2020-09-07,-110.0,19.0
51510,2020-09-08,-173.5,19.0
51510,2020-09-09,-183.0,19.0
51510,2020-09-10,-191.0,17.0
51510,2020-09-11,-196.5,17.0
51510,2020-09-12,-193.5,17.0
51510,2020-09-13,-191.5,15.0
51510,2020-09-14,-129.5,15.0
51510,2020-09-15,-182.0,13.0
51510,2020-09-16,-174.5,12.0
51510,2020-09-17,-170.0,13.0
51510,2020-09-18,-169.0,13.0
51510,2020-09-19,-169.5,13.0
51510,2020-09-20,-169.5,13.0
51510,2020-09-21,-168.5,15.0
51510,2020-09-22,-171.0,16.0
51510,2020-09-23,-172.5,16.0
51510,2020-09-24,-170.5,16.0
51510,2020-09-25,-72.0,16.0
51510,2020-09-26,-124.0,17.0
51510,2020-09-27,-73.5,17.0
51510,2020-09-28,-183.5,16.0
51510,2020-09-29,-130.5,16.0
51510,2020-09-30,-181.5,16.0
51510,2020-10-01,-176.5,14.0
51510,2020-10-02,-172.0,13.0
51510,2020-10-03,-170.0,13.0
51510,2020-10-04,-118.5,14.0
51510,2020-10-05,-603.5,15.0
51510,2020-10-06,-595.0,13.0
51510,2020-10-07,-604.0,12.0
51510,2020-10-08,-170.0,15.0
51510,2020-10-09,-169.0,15.0
51510,2020-10-10,-175.0,17.0
51510,2020-10-11,-184.0,16.0
51510,2020-10-12,-186.5,15.0
51510,2020-10-13,-187.5,16.0
51510,2020-10-14,-188.0,17.0
51510,2020-10-15,-188.0,17.0
51510,2020-10-16,-194.0,16.0
51510,2020-10-17,-136.5,14.0
51510,2020-10-18,-185.0,13.0
51510,2020-10-19,-185.5,13.0
51510,2020-10-20,-184.5,13.0
51510,2020-10-21,-185.0,12.0
51510,2020-10-22,-184.5,12.0
51510,2020-10-23,-179.0,13.0
51510,2020-10-24,-180.0,14.0
51510,2020-10-25,-135.5,14.0
51510,2020-10-26,-134.5,15.0
51510,2020-10-27,-190.0,16.0
51510,2020-10-28,-188.5,18.0
51510,2020-10-29,-204.0,18.0
51510,2020-10-30,-203.5,18.0
51510,2020-10-31,-202.5,20.0
51510,2020-11-01,-200.5,19.0
51510,2020-11-02,-202.0,19.0
51510,2020-11-03,-194.0,18.0
51510,2020-11-04,-200.0,17.0
51510,2020-11-05,-191.0,18.0
51510,2020-11-06,-197.0,20.0
51510,2020-11-07,-79.0,21.0
51510,2020-11-08,-193.5,21.0
51510,2020-11-09,-138.0,22.0
51510,2020-11-10,-204.5,22.0
51510,2020-11-11,-204.5,24.0
51510,2020-11-12,-208.5,24.0
51510,2020-11-13,-207.5,23.0
51510,2020-11-14,-149.5,20.0
51510,2020-11-15,-208.5,19.0
51510,2020-11-16,-153.0,26.0
51510,2020-11-17,-214.5,28.0
51510,2020-11-18,-159.5,30.0
51510,2020-11-19,-208.5,31.0
51510,2020-11-20,-157.5,33.0
51510,2020-11-21,-208.0,38.0
51510,2020-11-22,-208.0,43.0
51510,2020-11-23,-153.5,45.0
51510,2020-11-24,-526.5,46.0
51510,2020-11-25,-251.5,48.0
51510,2020-11-26,-18.0,53.0
51510,2020-11-27,-67.0,56.0
51510,2020-11-28,-637.5,60.0
51510,2020-11-29,-209.0,57.0
51510,2020-11-30,-217.5,51.0
51510,2020-12-01,-170.0,50.0
51510,2020-12-02,-233.5,49.0
51510,2020-12-03,-234.0,44.0
51510,2020-12-04,-240.0,42.0
51510,2020-12-05,-167.5,43.0
51510,2020-12-06,-233.5,48.0
51510,2020-12-07,-228.0,61.0
51510,2020-12-08,-232.5,67.0
51510,2020-12-09,-234.0,72.0
51510,2020-12-10,-170.5,76.0
51510,2020-12-11,-235.0,82.0
51510,2020-12-12,-231.0,80.0
51510,2020-12-13,-228.5,78.0
51510,2020-12-14,-89.5,67.0
51510,2020-12-15,-78.5,63.0
51510,2020-12-16,-240.5,60.0
51510,2020-12-17,-240.5,58.0
51510,2020-12-18,-242.0,52.0
51510,2020-12-19,-245.0,53.0
51510,2020-12-20,-249.0,64.0
51510,2020-12-21,-231.5,65.0
51510,2020-12-22,-226.0,67.0
51510,2020-12-23,-526.0,68.0
51510,2020-12-24,-158.5,70.0
51510,2020-12-25,-294.0,76.0
51510,2020-12-26,-98.5,65.0
51510,2020-12-27,-265.5,58.0
51510,2020-12-28,-273.5,56.0
51510,2020-12-29,-188.0,54.0
51510,2020-12-30,-97.5,55.0
51510,2020-12-31,-260.0,55.0
51510,2021-01-01,-333.0,54.0
51510,2021-01-02,-313.0,55.0
51510,2021-01-03,-313.5,60.0
51510,2021-01-04,-133.5,62.0
51510,2021-01-05,-321.5,60.0
51510,2021-01-06,-312.5,64.0
51510,2021-01-07,-312.0,64.0
51510,2021-01-08,-275.0,64.0
51510,2021-01-09,-273.5,88.0
51510,2021-01-10,-187.5,86.0
51510,2021-01-11,-265.0,88.0
51510,2021-01-12,-269.0,95.0
51510,2021-01-13,-261.5,90.0
51510,2021-01-14,-262.0,91.0
51510,2021-01-15,-260.5,90.0
51510,2021-01-16,-261.5,76.0
51510,2021-01-17,-265.0,75.0
51510,2021-01-18,-257.5,84.0
51510,2021-01-19,-253.5,80.0
51510,2021-01-20,-103.0,81.0
51510,2021-01-21,-184.5,76.0
51510,2021-01-22,-262.0,75.0
51510,2021-01-23,-262.5,72.0
51510,2021-01-24,-262.5,63.0
51510,2021-01-25,-275.0,54.0
51510,2021-01-26,-193.5,54.0
51510,2021-01-27,-279.0,52.0
51510,2021-01-28,-280.0,55.0
51510,2021-01-29,-179.5,52.0
51510,2021-01-30,-100.5,55.0
51510,2021-01-31,-194.5,55.0
51510,2021-02-01,-132.0,52.0
51510,2021-02-02,-134.5,48.0
51510,2021-02-03,-322.0,44.0
51510,2021-02-04,-317.5,39.0
51510,2021-02-05,-315.5,41.0
51510,2021-02-06,-135.0,42.0
51510,2021-02-07,-121.5,42.0
51510,2021-02-08,-191.0,37.0
51510,2021-02-09,-253.0,36.0
51510,2021-02-10,-179.5,36.0
51510,2021-02-11,-260.0,39.0
51510,2021-02-12,-259.5,39.0
51510,2021-02-13,-294.0,35.0
51510,2021-02-14,-271.0,36.0
51510,2021-02-15,-105.5,37.0
51510,2021-02-16,-263.5,37.0
51510,2021-02-17,-251.5,37.0
51510,2021-02-18,-190.5,35.0
51510,2021-02-19,-304.5,30.0
51510,2021-02-20,-285.5,27.0
51510,2021-02-21,-291.0,27.0
51510,2021-02-22,-309.5,26.0
51510,2021-02-23,-210.0,25.0
51510,2021-02-24,-310.5,25.0
51510,2021-02-25,-107.5,24.0
51510,2021-02-26,-247.0,25.0
51510,2021-02-27,-241.5,24.0
51510,2021-02-28,-170.5,22.0
51510,2021-03-01,-164.0,22.0
51510,2021-03-02,-24.0,20.0
51510,2021-03-03,-101.0,22.0
51510,2021-03-04,-239.0,19.0
51510,2021-03-05,-238.0,17.0
51510,2021-03-06,-234.5,19.0
51510,2021-03-07,-153.0,17.0
51510,2021-03-08,-152.0,16.0
51510,2021-03-09,-217.5,17.0
51510,2021-03-10,-149.5,15.0
51510,2021-03-11,-214.0,16.0
51510,2021-03-12,-211.0,18.0
51510,2021-03-13,-209.0,17.0
51510,2021-03-14,-203.5,18.0
51510,2021-03-15,-200.0,19.0
51510,2021-03-16,-201.0,21.0
51510,2021-03-17,-198.0,22.0
51510,2021-03-18,-209.0,24.0
51510,2021-03-19,-208.5,24.0
51510,2021-03-20,-85.5,27.0
51510,2021-03-21,-204.0,27.0
51510,2021-03-22,-20.0,26.0
51510,2021-03-23,-193.0,24.0
51510,2021-03-24,-203.5,23.0
51510,2021-03-25,-191.0,22.0
51510,2021-03-26,-129.0,22.0
51510,2021-03-27,-180.5,19.0
51510,2021-03-28,-190.0,19.0
51510,2021-03-29,-185.5,20.0
51510,2021-03-30,-182.0,20.0
51510,2021-03-31,-175.0,19.0
51510,2021-04-01,-173.5,20.0
51510,2021-04-02,-175.0,21.0
51510,2021-04-03,-171.5,21.0
51510,2021-04-04,-171.5,22.0
51510,2021-04-05,-167.0,24.0
51510,2021-04-06,-165.5,25.0
51510,2021-04-07,-573.0,28.0
51510,2021-04-08,-549.5,30.0
51510,2021-04-09,-575.0,31.0
51510,2021-04-10,-605.0,33.0
51510,2021-04-11,-446.0,33.0
51510,2021-04-12,-454.0,35.0
51510,2021-04-13,-549.0,35.0
51510,2021-04-14,-497.5,34.0
51510,2021-04-15,-172.0,31.0
51510,2021-04-16,-604.0,27.0
51510,2021-04-17,-120.0,27.0
51510,2021-04-18,-171.0,26.0
51510,2021-04-19,-171.5,22.0
51510,2021-04-20,-64.5,20.0
51510,2021-04-21,-163.5,21.0
51510,2021-04-22,-166.0,19.0
51510,2021-04-23,-113.5,20.0
51510,2021-04-24,-114.0,17.0
51510,2021-04-25,-607.5,16.0
51510,2021-04-26,-590.0,15.0
51510,2021-04-27,-582.0,15.0
51510,2021-04-28,-541.0,13.0
51510,2021-04-29,-107.0,15.0
51510,2021-04-30,-519.0,15.0
51510,2021-05-01,-465.0,13.0
51510,2021-05-02,-100.5,14.0
51510,2021-05-03,-463.0,14.0
51510,2021-05-04,-493.5,14.0
51510,2021-05-05,-486.0,13.0
51510,2021-05-06,-5.0,13.0
51510,2021-05-07,-415.5,12.0
51510,2021-05-08,-522.0,11.0
51510,2021-05-09,-536.0,12.0
51510,2021-05-10,-5.5,10.0
51510,2021-05-11,-511.5,9.0
51510,2021-05-12,-520.0,10.0
51510,2021-05-13,-505.5,10.0
51510,2021-05-14,-476.5,9.0
51510,2021-05-15,-475.5,9.0
51510,2021-05-16,-5.0,7.0
51510,2021-05-17,-484.0,6.0
51510,2021-05-18,-491.0,6.0
51510,2021-05-19,-13.5,4.0
51510,2021-05-20,-507.5,5.0
51510,2021-05-21,-512.0,5.0
51510,2021-05-22,-96.5,4.0
51510,2021-05-23,-532.5,4.0
51510,2021-05-24,-586.0,4.0
51510,2021-05-25,-93.5,5.0
51510,2021-05-26,-148.5,5.0
51510,2021-05-27,-60.0,2.0
51510,2021-05-28,-146.0,2.0
51510,2021-05-29,-58.0,2.0
51510,2021-05-30,-160.0,2.0
51510,2021-05-31,-99.0,2.0
51510,2021-06-01,-152.0,1.0
51510,2021-06-02,-147.0,1.0
51510,2021-06-03,-154.5,1.0
51510,2021-06-04,-153.0,1.0
51510,2021-06-05,-487.5,1.0
51510,2021-06-06,-546.5,1.0
51510,2021-06-07,-527.5,1.0
51510,2021-06-08,-496.5,1.0
51510,2021-06-09,-13.0,2.0
51510,2021-06-10,-513.0,1.0
51510,2021-06-11,-561.5,1.0
51510,2021-06-12,-562.5,1.0
51510,2021-06-13,-553.5,1.0
51510,2021-06-14,-99.0,1.0
51510,2021-06-15,-529.0,1.0
51510,2021-06-16,-513.0,1.0
51510,2021-06-17,-440.5,2.0
51510,2021-06-18,-338.0,2.0
51510,2021-06-19,-361.0,1.0
51510,2021-06-20,-79.5,1.0
51510,2021-06-21,-329.5,1.0
51510,2021-06-22,-442.5,2.0
51510,2021-06-23,-451.0,1.0
51510,2021-06-24,-480.0,2.0
51510,2021-06-25,-526.0,2.0
51510,2021-06-26,-546.5,2.0
51510,2021-06-27,-93.0,3.0
51510,2021-06-28,-545.0,2.0
51510,2021-06-29,-465.5,2.0
51510,2021-06-30,-557.0,3.0
51510,2021-07-01,-568.0,2.0
51510,2021-07-02,-531.5,2.0
51510,2021-07-03,-495.5,2.0
51510,2021-07-04,-452.5,2.0
51510,2021-07-05,-533.5,2.0
51510,2021-07-06,-430.5,2.0
51510,2021-07-07,-513.5,3.0
51510,2021-07-08,-528.5,2.0
51510,2021-07-09,-495.0,4.0
51510,2021-07-10,-9.5,3.0
51510,2021-07-11,-540.5,3.0
51510,2021-07-12,-521.0,4.0
51510,2021-07-13,-527.5,5.0
51510,2021-07-14,-86.5,5.0
51510,2021-07-15,-485.0,4.0
51510,2021-07-16,-386.0,4.0
51510,2021-07-17,-379.5,4.0
51510,2021-07-18,-420.0,4.0
51510,2021-07-19,-398.5,6.0
51510,2021-07-20,-384.0,6.0
51510,2021-07-21,-370.0,6.0
51510,2021-07-22,-79.5,8.0
51510,2021-07-23,-393.0,10.0
51510,2021-07-24,-408.0,10.0
51510,2021-07-25,-425.0,10.0
51510,2021-07-26,-461.5,12.0
51510,2021-07-27,-462.0,13.0
51510,2021-07-28,-461.5,16.0
51510,2021-07-29,-394.0,16.0
51510,2021-07-30,-455.0,15.0
51510,2021-07-31,-11.5,15.0
51510,2021-08-01,-446.5,15.0
51510,2021-08-02,-336.5,17.0
51510,2021-08-03,-392.5,17.0
51510,2021-08-04,-80.0,16.0
51510,2021-08-05,-347.0,18.0
51510,2021-08-06,-370.0,17.0
51510,2021-08-07,-344.0,17.0
51510,2021-08-08,-404.5,17.0
51510,2021-08-09,-419.0,19.0
51510,2021-08-10,-481.5,18.0
51510,2021-08-11,-521.5,19.0
51510,2021-08-12,-552.5,20.0
51510,2021-08-13,-584.0,21.0
51510,2021-08-14,-522.0,21.0
51510,2021-08-15,-520.5,21.0
51510,2021-08-16,-101.0,22.0
51510,2021-08-17,-96.0,24.0
51510,2021-08-18,-476.0,22.0
51510,2021-08-19,-94.5,22.0
51510,2021-08-20,-482.5,24.0
51510,2021-08-21,-437.5,24.0
51510,2021-08-22,-529.0,24.0
51510,2021-08-23,-423.5,24.0
51510,2021-08-24,-512.0,25.0
51510,2021-08-25,-13.0,28.0
51510,2021-08-26,-95.5,28.0
51510,2021-08-27,-485.0,28.0
51510,2021-08-28,-469.0,28.0
51510,2021-08-29,-453.0,28.0
51510,2021-08-30,-462.0,25.0
51510,2021-08-31,-373.5,23.0
51510,2021-09-01,-531.0,23.0
51510,2021-09-02,-423.5,24.0
51510,2021-09-03,-463.0,24.0
51510,2021-09-04,-401.5,24.0
51510,2021-09-05,-451.5,24.0
51510,2021-09-06,-523.5,26.0
51510,2021-09-07,-518.5,25.0
51510,2021-09-08,-463.5,25.0
51510,2021-09-09,-87.5,25.0
51510,2021-09-10,-494.0,27.0
51510,2021-09-11,-494.0,27.0
51510,2021-09-12,-461.0,27.0
51510,2021-09-13,-478.5,33.0
51510,2021-09-14,-507.5,36.0
51510,2021-09-15,-506.0,36.0
51510,2021-09-16,-97.5,35.0
51510,2021-09-17,-535.0,33.0
51510,2021-09-18,-519.0,33.0
51510,2021-09-19,-503.0,33.0
51510,2021-09-20,-90.5,27.0
51510,2021-09-21,-472.0,27.0
51510,2021-09-22,-505.0,27.0
51510,2021-09-23,-460.0,25.0
51510,2021-09-24,-475.0,25.0
51510,2021-09-25,-402.0,25.0
51510,2021-09-26,-477.0,25.0
51510,2021-09-27,-459.0,27.0
51510,2021-09-28,-474.0,24.0
51510,2021-09-29,-420.5,23.0
51510,2021-09-30,-395.5,24.0
51510,2021-10-01,-273.0,23.0
51510,2021-10-02,-10.0,23.0
51510,2021-10-03,-271.0,23.0
51510,2021-10-04,-261.0,24.0
51510,2021-10-05,-193.0,22.0
51510,2021-10-06,-284.0,24.0
51510,2021-10-07,-301.0,23.0
51510,2021-10-08,-324.5,25.0
51510,2021-10-09,-401.5,25.0
51510,2021-10-10,-431.5,25.0
51510,2021-10-11,-413.0,14.0
51510,2021-10-12,-399.0,25.0
51510,2021-10-13,-396.0,26.0
51510,2021-10-14,-402.0,25.0
51510,2021-10-15,-11.5,24.0
51510,2021-10-16,-438.5,24.0
51510,2021-10-17,-85.0,24.0
51510,2021-10-18,-472.0,31.0
51510,2021-10-19,-401.5,22.0
51510,2021-10-20,-471.0,21.0
51510,2021-10-21,-471.0,21.0
51510,2021-10-22,-450.0,18.0
51510,2021-10-23,-426.0,18.0
51510,2021-10-24,-343.5,18.0
51510,2021-10-25,-446.5,18.0
51510,2021-10-26,-86.5,17.0
51510,2021-10-27,-440.0,16.0
51510,2021-10-28,-440.5,18.0
51510,2021-10-29,-520.5,18.0
51510,2021-10-30,-477.5,18.0
51510,2021-10-31,-388.0,18.0
51510,2021-11-01,-422.0,20.0
51510,2021-11-02,-449.0,19.0
51510,2021-11-03,-97.0,19.0
51510,2021-11-04,-435.0,18.0
51510,2021-11-05,-377.5,18.0
51510,2021-11-06,-426.5,18.0
51510,2021-11-07,-417.5,18.0
51510,2021-11-08,-446.5,18.0
51510,2021-11-09,-440.5,17.0
51510,2021-11-10,-84.0,18.0
51510,2021-11-11,-404.0,19.0
51510,2021-11-12,-406.5,18.0
51510,2021-11-13,-422.5,18.0
51510,2021-11-14,-476.5,18.0
51510,2021-11-15,-471.0,15.0
51510,2021-11-16,-472.5,16.0
51510,2021-11-17,-481.5,16.0
51510,2021-11-18,-509.0,15.0
51510,2021-11-19,-424.0,18.0
51510,2021-11-20,-395.0,18.0
51510,2021-11-21,-465.0,18.0
51510,2021-11-22,-433.5,20.0
51510,2021-11-23,-351.0,20.0
51510,2021-11-24,-143.0,18.0
51510,2021-11-25,-378.0,18.0
51510,2021-11-26,-125.5,15.0
51510,2021-11-27,-64.5,15.0
51510,2021-11-28,-191.5,15.0
51510,2021-11-29,-201.0,13.0
51510,2021-11-30,-213.5,13.0
51510,2021-12-01,-244.0,16.0
51510,2021-12-02,-193.5,20.0
51510,2021-12-03,-172.0,24.0
51510,2021-12-04,-527.0,24.0
51510,2021-12-05,-450.5,24.0
51510,2021-12-06,-420.0,32.0
51510,2021-12-07,-419.0,36.0
51510,2021-12-08,-446.5,38.0
51510,2021-12-09,-380.5,37.0
51510,2021-12-10,-475.0,38.0
51510,2021-12-11,-445.0,38.0
51510,2021-12-12,-466.5,38.0
51510,2021-12-13,-551.5,41.0
51510,2021-12-14,-452.0,39.0
51510,2021-12-15,-501.0,43.0
51510,2021-12-16,-464.0,54.0
51510,2021-12-17,-431.5,64.0
51510,2021-12-18,-443.0,64.0
51510,2021-12-19,-448.0,64.0
51510,2021-12-20,-434.5,111.0
51510,2021-12-21,-65.0,129.0
51510,2021-12-22,-351.5,155.0
51510,2021-12-23,-222.5,185.0
51510,2021-12-24,-150.0,213.0
51510,2021-12-25,-579.0,213.0
51510,2021-12-26,-178.0,213.0
51510,2021-12-27,-193.0,248.0
51510,2021-12-28,-202.0,263.0
51510,2021-12-29,-215.0,261.0
51510,2021-12-30,-9.0,281.0
51510,2021-12-31,-90.0,194.0
51510,2022-01-01,-76.0,194.0
51510,2022-01-02,-65.0,194.0
51510,2022-01-03,-94.5,372.0
51510,2022-01-04,-265.0,399.0
51510,2022-01-05,-98.5,395.0
51510,2022-01-06,-273.0,378.0
51510,2022-01-07,-304.5,476.0
51510,2022-01-08,-265.5,476.0
51510,2022-01-09,-285.0,476.0
51610,2020-02-24,-485.5,0.0
51610,2020-02-25,-450.0,0.0
51610,2020-02-26,-93.0000000133,0.0
51610,2020-02-27,178.5,0.0
51610,2020-02-28,136.0,0.0
51610,2020-02-29,0.0,0.0
51610,2020-03-01,92.5,0.0
51610,2020-03-02,192.5,0.0
51610,2020-03-03,686.0,0.0
51610,2020-03-04,-15.0,0.0
51610,2020-03-05,-9.5,0.0
51610,2020-03-06,-280.0,0.0
51610,2020-03-07,27.5,0.0
51610,2020-03-08,12.0,0.0
51610,2020-03-09,5.0,0.0
51610,2020-03-10,-77.5,0.0
51610,2020-03-11,-51.0,0.0
51610,2020-03-12,-7.0,0.0
51610,2020-03-13,226.0,0.0
51610,2020-03-14,236.0,0.0
51610,2020-03-15,-33.5,0.0
51610,2020-03-16,-50.5,0.0
51610,2020-03-17,218.0,0.0
51610,2020-03-18,191.5,0.0
51610,2020-03-19,5.0,0.0
51610,2020-03-20,-86.0,0.0
51610,2020-03-21,263.5,0.0
51610,2020-03-22,66.5,0.0
51610,2020-03-23,-450.0,0.0
51610,2020-03-24,-639.0,0.0
51610,2020-03-25,-99.0,0.0
51610,2020-03-26,-365.0,0.0
51610,2020-03-27,-391.0,0.0
51610,2020-03-28,-412.0,0.0
51610,2020-03-29,-152.5,0.0
51610,2020-03-30,-422.0,0.0
51610,2020-03-31,-322.5,0.0
51610,2020-04-01,-319.5,0.0
51610,2020-04-02,-324.5,0.0
51610,2020-04-03,-330.5,0.0
51610,2020-04-04,-461.5,0.0
51610,2020-04-05,-469.0,0.0
51610,2020-04-06,-667.0,0.0
51610,2020-04-07,-67.0,0.0
51610,2020-04-08,-669.0,0.0
51610,2020-04-09,-667.0,0.0
51610,2020-04-10,-66.0,0.0
51610,2020-04-11,-653.0,0.0
51610,2020-04-12,-657.0,0.0
51610,2020-04-13,-656.0,0.0
51610,2020-04-14,-651.0,0.0
51610,2020-04-15,-643.0,0.0
51610,2020-04-16,-63.0,0.0
51610,2020-04-17,-63.0,0.0
51610,2020-04-18,-629.0,0.0
51610,2020-04-19,-614.0,0.0
51610,2020-04-20,-6.0,3.0
51610,2020-04-21,-596.0,3.0
51610,2020-04-22,-6.0,3.0
51610,2020-04-23,-606.0,3.0
51610,2020-04-24,-604.0,3.0
51610,2020-04-25,-6.0,3.0
51610,2020-04-26,-603.0,3.0
51610,2020-04-27,-601.0,0.0
51610,2020-04-28,-603.0,0.0
51610,2020-04-29,-601.0,0.0
51610,2020-04-30,-609.0,0.0
51610,2020-05-01,-604.0,0.0
51610,2020-05-02,-597.0,0.0
51610,2020-05-03,-596.0,1.0
51610,2020-05-04,-596.0,1.0
51610,2020-05-05,-584.0,1.0
51610,2020-05-06,-591.0,1.0
51610,2020-05-07,-577.0,1.0
51610,2020-05-08,-573.0,2.0
51610,2020-05-09,-574.0,2.0
51610,2020-05-10,-559.0,0.0
51610,2020-05-11,-551.0,0.0
51610,2020-05-12,-549.0,0.0
51610,2020-05-13,-53.0,0.0
51610,2020-05-14,-527.0,0.0
51610,2020-05-15,-521.0,0.0
51610,2020-05-16,-519.0,1.0
51610,2020-05-17,-524.0,1.0
51610,2020-05-18,-523.0,1.0
51610,2020-05-19,-521.0,1.0
51610,2020-05-20,-521.0,1.0
51610,2020-05-21,-514.0,1.0
51610,2020-05-22,-51.0,1.0
51610,2020-05-23,-503.0,1.0
51610,2020-05-24,-496.0,0.0
51610,2020-05-25,-484.0,1.0
51610,2020-05-26,-489.0,1.0
51610,2020-05-27,-483.0,1.0
51610,2020-05-28,-48.0,1.0
51610,2020-05-29,-476.0,1.0
51610,2020-05-30,-47.0,1.0
51610,2020-05-31,-456.0,1.0
51610,2020-06-01,-434.0,1.0
51610,2020-06-02,-423.0,1.0
51610,2020-06-03,-421.0,0.0
51610,2020-06-04,-414.0,0.0
51610,2020-06-05,-414.0,0.0
51610,2020-06-06,-416.0,0.0
51610,2020-06-07,-419.0,0.0
51610,2020-06-08,-419.0,0.0
51610,2020-06-09,-421.0,0.0
51610,2020-06-10,-421.0,0.0
51610,2020-06-11,-421.0,0.0
51610,2020-06-12,-409.0,0.0
51610,2020-06-13,-4.0,0.0
51610,2020-06-14,-394.0,0.0
51610,2020-06-15,-394.0,0.0
51610,2020-06-16,-381.0,0.0
51610,2020-06-17,-37.0,0.0
51610,2020-06-18,-359.0,0.0
51610,2020-06-19,-357.0,0.0
51610,2020-06-20,-359.0,0.0
51610,2020-06-21,-35.0,0.0
51610,2020-06-22,-347.0,0.0
51610,2020-06-23,-349.0,0.0
51610,2020-06-24,-339.0,0.0
51610,2020-06-25,-336.0,0.0
51610,2020-06-26,-334.0,0.0
51610,2020-06-27,-331.0,0.0
51610,2020-06-28,-334.0,0.0
51610,2020-06-29,-33.0,0.0
51610,2020-06-30,-321.0,0.0
51610,2020-07-01,-323.0,0.0
51610,2020-07-02,-317.0,0.0
51610,2020-07-03,-304.0,0.0
51610,2020-07-04,-334.0,0.0
51610,2020-07-05,-323.0,0.0
51610,2020-07-06,-314.0,0.0
51610,2020-07-07,-321.0,0.0
51610,2020-07-08,-32.0,0.0
51610,2020-07-09,-326.0,0.0
51610,2020-07-10,-329.0,0.0
51610,2020-07-11,-329.0,0.0
51610,2020-07-12,-331.0,0.0
51610,2020-07-13,-329.0,0.0
51610,2020-07-14,-323.0,0.0
51610,2020-07-15,-324.0,0.0
51610,2020-07-16,-329.0,0.0
51610,2020-07-17,-329.0,0.0
51610,2020-07-18,-326.0,0.0
51610,2020-07-19,-32.0,0.0
51610,2020-07-20,-326.0,0.0
51610,2020-07-21,-334.0,0.0
51610,2020-07-22,-35.0,0.0
51610,2020-07-23,-344.0,0.0
51610,2020-07-24,-341.0,0.0
51610,2020-07-25,-343.0,0.0
51610,2020-07-26,-346.0,0.0
51610,2020-07-27,-341.0,0.0
51610,2020-07-28,-329.0,0.0
51610,2020-07-29,-307.0,0.0
51610,2020-07-30,-306.0,1.0
51610,2020-07-31,-307.0,1.0
51610,2020-08-01,-301.0,1.0
51610,2020-08-02,-299.0,1.0
51610,2020-08-03,-301.0,1.0
51610,2020-08-04,-31.0,1.0
51610,2020-08-05,-316.0,1.0
51610,2020-08-06,-317.0,0.0
51610,2020-08-07,-311.0,0.0
51610,2020-08-08,-311.0,0.0
51610,2020-08-09,-309.0,0.0
51610,2020-08-10,-301.0,0.0
51610,2020-08-11,-294.0,0.0
51610,2020-08-12,-289.0,0.0
51610,2020-08-13,-297.0,0.0
51610,2020-08-14,-3.0,0.0
51610,2020-08-15,-304.0,0.0
51610,2020-08-16,-303.0,0.0
51610,2020-09-11,-304.42857142857144,0.0
51610,2020-09-12,-305.85714285714283,0.0
51610,2020-09-13,-307.2857142857143,0.0
51610,2020-09-14,-308.7142857142857,0.0
51610,2020-09-15,-310.14285714285717,0.0
51610,2020-09-16,-311.57142857142856,0.0
51610,2020-09-17,-313.0,0.0
51610,2020-09-18,-309.0,0.0
51610,2020-09-19,-306.0,0.0
51610,2020-09-20,-304.0,0.0
51610,2020-09-21,-307.0,0.0
51610,2020-09-22,-301.0,0.0
51610,2020-09-23,-309.0,0.0
51610,2020-09-24,-309.0,0.0
51610,2020-09-25,-316.0,0.0
51610,2020-09-26,-321.0,0.0
51610,2020-09-27,-324.0,0.0
51610,2020-09-28,-323.0,0.0
51610,2020-09-29,-324.0,0.0
51610,2020-09-30,-317.0,0.0
51610,2020-10-01,-314.0,0.0
